station_id,quality,temp,period
USC00292250,C,873,jja
USC00292365,Q,910,jja
USC00292436,R,939,jja
USC00292453,R,829,jja
USC00292510,C,897,jja
USC00292608,S,842,jja
USC00292700,S,763,jja
USC00292785,C,817,jja
USC00292820,S,839,jja
USC00292837,S,836,jja
USC00292848,S,946,jja
USC00292854,S,907,jja
USC00292865,S,825,jja
USC00293031,R,882,jja
USC00293060,S,866,jja
USC00293142,C,871,jja
USC00293157,S,897,jja
USC00293180,S,848,jja
USC00293265,S,879,jja
USC00293294,S,898,jja
USC00293296,Q,924,jja
USC00293340,S,895,jja
USC00293368,R,939,jja
USC00293428,Q,860,jja
USC00293488,S,738,jja
USC00293530,R,862,jja
USC00293577,S,907,jja
USC00293649,C,862,jja
USC00293706,C,832,jja
USC00293775,R,934,jja
USC00293855,R,948,jja
USC00294009,S,902,jja
USC00294026,R,939,jja
USC00294030,R,924,jja
USC00294112,R,912,jja
USC00294346,S,948,jja
USC00294366,Q,901,jja
USC00294369,S,872,jja
USC00294426,R,932,jja
USC00294719,R,884,jja
USC00294742,C,756,jja
USC00294862,S,835,jja
USC00294960,S,820,jja
USC00295079,S,963,jja
USC00295084,S,788,jja
USC00295150,S,922,jja
USC00295273,C,825,jja
USC00295290,S,813,jja
USC00295370,R,965,jja
USC00295490,S,843,jja
USC00295516,R,883,jja
USC00295560,S,788,jja
USC00295617,C,909,jja
USC00295754,R,865,jja
USC00295908,R,853,jja
USC00295937,C,869,jja
USC00295960,C,812,jja
USC00295965,S,857,jja
USC00295968,Q,852,jja
USC00296061,S,878,jja
USC00296115,R,913,jja
USC00296275,C,787,jja
USC00296281,R,935,jja
USC00296435,R,948,jja
USC00296465,R,840,jja
USC00296619,C,845,jja
USC00296659,R,920,jja
USC00296676,S,843,jja
USC00296687,C,861,jja
USC00296754,R,917,jja
USC00296804,S,881,jja
USC00296812,R,805,jja
USC00296911,Q,887,jja
USC00297008,S,911,jja
USC00297180,R,835,jja
USC00297226,S,883,jja
USC00297254,R,886,jja
USC00297279,C,809,jja
USC00297280,S,818,jja
USC00297323,S,739,jja
USC00297340,R,921,jja
USC00297386,R,895,jja
USC00297477,Q,920,jja
USC00297481,Q,928,jja
USC00297585,Q,868,jja
USC00297605,Q,915,jja
USC00297638,S,831,jja
USC00297649,R,798,jja
USC00297867,C,917,jja
USC00298015,R,820,jja
USC00298085,R,843,jja
USC00298088,Q,836,jja
USC00298107,S,905,jja
USC00298127,Q,943,jja
USC00298284,R,937,jja
USC00298387,S,905,jja
USC00298501,R,858,jja
USC00298518,S,838,jja
USC00298524,S,846,jja
USC00298535,S,939,jja
USC00298596,S,921,jja
USC00298668,S,845,jja
USC00298713,S,908,jja
USC00298830,R,844,jja
USC00298834,R,803,jja
USC00298845,S,801,jja
USC00299031,C,865,jja
USC00299085,R,773,jja
USC00299128,S,944,jja
USC00299156,C,919,jja
USC00299165,C,926,jja
USC00299284,Q,922,jja
USC00299330,S,840,jja
USC00299496,Q,877,jja
USC00299569,R,945,jja
USC00299660,R,932,jja
USC00299686,S,955,jja
USC00299691,S,848,jja
USC00299806,C,843,jja
USC00299820,C,737,jja
USC00299851,S,890,jja
USC00300023,R,792,jja
USC00300055,C,800,jja
USC00300063,R,778,jja
USC00300085,S,785,jja
USC00300093,S,764,jja
USC00300183,S,779,jja
USC00300220,R,770,jja
USC00300321,R,797,jja
USC00300331,S,795,jja
USC00300343,S,795,jja
USC00300360,R,791,jja
USC00300443,S,794,jja
USC00300448,S,794,jja
USC00300668,R,770,jja
USC00300732,Q,801,jja
USC00300766,R,777,jja
USC00300785,S,733,jja
USC00300870,Q,786,jja
USC00300889,S,788,jja
USC00300961,Q,833,jja
USC00301095,S,805,jja
USC00301110,R,778,jja
USC00301152,S,792,jja
USC00301211,Q,782,jja
USC00301309,Q,803,jja
USC00301387,R,765,jja
USC00301401,S,785,jja
USC00301436,S,763,jja
USC00301595,R,771,jja
USC00301623,R,768,jja
USC00301625,Q,759,jja
USC00301708,R,762,jja
USC00301752,S,748,jja
USC00301761,R,809,jja
USC00301787,R,761,jja
USC00301799,R,790,jja
USC00301966,C,758,jja
USC00301974,S,804,jja
USC00302031,Q,780,jja
USC00302036,C,767,jja
USC00302047,Q,782,jja
USC00302060,S,794,jja
USC00302129,S,830,jja
USC00302169,Q,786,jja
USC00302366,R,760,jja
USC00302454,Q,783,jja
USC00302554,R,791,jja
USC00302610,C,805,jja
USC00302627,R,801,jja
USC00303025,S,767,jja
USC00303033,S,789,jja
USC00303124,R,748,jja
USC00303184,S,781,jja
USC00303259,R,823,jja
USC00303284,S,814,jja
USC00303319,R,782,jja
USC00303346,S,771,jja
USC00303354,R,804,jja
USC00303360,R,762,jja
USC00303464,R,779,jja
USC00303773,S,783,jja
USC00303955,R,790,jja
USC00304025,S,826,jja
USC00304102,S,727,jja
USC00304174,S,782,jja
USC00304207,R,785,jja
USC00304555,C,760,jja
USC00304575,R,791,jja
USC00304647,S,778,jja
USC00304731,S,765,jja
USC00304791,R,782,jja
USC00304808,S,766,jja
USC00304836,Q,760,jja
USC00304844,R,806,jja
USC00304849,R,790,jja
USC00304912,C,761,jja
USC00304996,S,751,jja
USC00305113,S,765,jja
USC00305233,Q,765,jja
USC00305310,S,818,jja
USC00305334,R,805,jja
USC00305377,R,825,jja
USC00305426,S,800,jja
USC00305512,R,746,jja
USC00305597,R,793,jja
USC00305714,R,729,jja
USC00305796,R,824,jja
USC00305840,R,791,jja
USC00306047,Q,800,jja
USC00306085,S,791,jja
USC00306138,R,793,jja
USC00306164,R,788,jja
USC00306184,S,730,jja
USC00306314,S,772,jja
USC00306441,R,817,jja
USC00306464,R,786,jja
USC00306538,S,794,jja
USC00306649,R,761,jja
USC00306659,R,767,jja
USC00306774,C,813,jja
USC00306957,R,717,jja
USC00307035,R,827,jja
USC00307134,S,814,jja
USC00307210,Q,788,jja
USC00307400,R,798,jja
USC00307405,R,806,jja
USC00307484,S,815,jja
USC00307633,R,825,jja
USC00307705,R,780,jja
USC00307799,S,706,jja
USC00307842,S,801,jja
USC00308086,R,777,jja
USC00308088,R,801,jja
USC00308248,R,723,jja
USC00308304,R,805,jja
USC00308322,R,817,jja
USC00308386,Q,799,jja
USC00308600,S,817,jja
USC00308625,R,762,jja
USC00308627,S,751,jja
USC00308631,S,749,jja
USC00308746,R,814,jja
USC00308906,S,805,jja
USC00308910,R,760,jja
USC00308932,R,773,jja
USC00308936,R,789,jja
USC00308944,S,773,jja
USC00308946,R,804,jja
USC00308962,S,741,jja
USC00309000,S,778,jja
USC00309047,R,824,jja
USC00309055,R,789,jja
USC00309072,Q,775,jja
USC00309189,R,798,jja
USC00309270,R,742,jja
USC00309292,S,823,jja
USC00309389,S,826,jja
USC00309442,Q,783,jja
USC00309495,R,782,jja
USC00309670,S,801,jja
USC00309690,Q,794,jja
USC00310090,S,872,jja
USC00310184,R,849,jja
USC00310212,R,870,jja
USC00310241,S,874,jja
USC00310286,S,860,jja
USC00310356,Q,854,jja
USC00310375,S,875,jja
USC00310506,R,757,jja
USC00310576,S,879,jja
USC00310645,R,676,jja
USC00310674,S,870,jja
USC00310724,S,830,jja
USC00310843,S,824,jja
USC00310901,R,746,jja
USC00310982,S,777,jja
USC00311055,R,819,jja
USC00311156,Q,838,jja
USC00311222,Q,883,jja
USC00311239,S,879,jja
USC00311420,Q,821,jja
USC00311441,R,818,jja
USC00311535,Q,871,jja
USC00311564,R,784,jja
USC00311606,S,902,jja
USC00311624,C,776,jja
USC00311677,S,875,jja
USC00311820,R,878,jja
USC00311881,S,884,jja
USC00311949,Q,863,jja
USC00311975,C,893,jja
USC00312102,C,838,jja
USC00312200,S,836,jja
USC00312238,S,861,jja
USC00312500,S,879,jja
USC00312515,R,856,jja
USC00312560,Q,877,jja
USC00312635,C,866,jja
USC00312719,S,877,jja
USC00312732,R,885,jja
USC00312837,Q,838,jja
USC00312940,Q,882,jja
USC00312993,Q,875,jja
USC00313017,S,886,jja
USC00313072,Q,757,jja
USC00313101,R,815,jja
USC00313106,C,827,jja
USC00313150,R,865,jja
USC00313152,Q,872,jja
USC00313228,C,827,jja
USC00313356,S,881,jja
USC00313565,C,691,jja
USC00313638,S,885,jja
USC00313784,S,900,jja
USC00313919,Q,885,jja
USC00313921,Q,825,jja
USC00313969,S,875,jja
USC00313976,S,828,jja
USC00314055,S,780,jja
USC00314063,S,884,jja
USC00314144,S,863,jja
USC00314260,R,857,jja
USC00314456,S,879,jja
USC00314464,S,875,jja
USC00314471,Q,886,jja
USC00314496,S,800,jja
USC00314684,S,877,jja
USC00314689,S,898,jja
USC00314788,R,752,jja
USC00314860,S,899,jja
USC00314938,C,868,jja
USC00314962,S,886,jja
USC00314970,S,877,jja
USC00314996,C,870,jja
USC00315116,S,877,jja
USC00315123,S,882,jja
USC00315175,Q,887,jja
USC00315177,R,890,jja
USC00315340,S,885,jja
USC00315356,C,836,jja
USC00315743,S,874,jja
USC00315771,C,893,jja
USC00315820,Q,895,jja
USC00315830,S,862,jja
USC00315838,C,861,jja
USC00315890,S,854,jja
USC00315923,S,647,jja
USC00315996,S,858,jja
USC00316001,S,853,jja
USC00316122,Q,878,jja
USC00316256,S,859,jja
USC00316341,S,833,jja
USC00316349,R,838,jja
USC00316422,Q,882,jja
USC00316507,R,863,jja
USC00316510,R,870,jja
USC00316676,Q,881,jja
USC00316805,C,834,jja
USC00316853,S,881,jja
USC00317056,R,880,jja
USC00317074,S,878,jja
USC00317079,S,886,jja
USC00317170,Q,885,jja
USC00317202,C,861,jja
USC00317319,S,874,jja
USC00317346,Q,809,jja
USC00317516,S,866,jja
USC00317548,R,853,jja
USC00317615,S,878,jja
USC00317618,S,866,jja
USC00317656,C,888,jja
USC00317813,Q,877,jja
USC00317845,S,881,jja
USC00317924,S,868,jja
USC00317994,C,874,jja
USC00318113,R,898,jja
USC00318158,Q,832,jja
USC00318221,Q,810,jja
USC00318292,S,857,jja
USC00318380,Q,871,jja
USC00318448,R,745,jja
USC00318492,S,850,jja
USC00318500,S,877,jja
USC00318519,R,858,jja
USC00318694,S,784,jja
USC00318744,C,847,jja
USC00318964,C,889,jja
USC00319026,Q,890,jja
USC00319081,R,883,jja
USC00319100,Q,884,jja
USC00319123,C,849,jja
USC00319147,S,807,jja
USC00319357,S,887,jja
USC00319423,S,887,jja
USC00319440,S,872,jja
USC00319461,Q,886,jja
USC00319467,C,891,jja
USC00319476,C,888,jja
USC00319555,C,859,jja
USC00319675,C,855,jja
USC00319704,R,878,jja
USC00320127,R,824,jja
USC00320209,R,829,jja
USC00320382,S,802,jja
USC00320590,S,813,jja
USC00320626,R,759,jja
USC00320766,R,834,jja
USC00320767,Q,809,jja
USC00320817,Q,802,jja
USC00320941,S,778,jja
USC00320961,R,781,jja
USC00320995,S,802,jja
USC00321052,R,833,jja
USC00321225,S,804,jja
USC00321360,R,775,jja
USC00321362,S,798,jja
USC00321370,R,801,jja
USC00321408,R,805,jja
USC00321435,S,767,jja
USC00321456,S,813,jja
USC00321686,S,807,jja
USC00321766,S,782,jja
USC00321871,C,799,jja
USC00322188,S,808,jja
USC00322193,S,809,jja
USC00322304,S,795,jja
USC00322365,R,827,jja
USC00322482,R,798,jja
USC00322525,S,768,jja
USC00322536,R,815,jja
USC00322605,R,813,jja
USC00322695,R,819,jja
USC00322809,S,813,jja
USC00322949,R,799,jja
USC00323004,R,812,jja
USC00323117,S,806,jja
USC00323196,S,778,jja
USC00323207,R,844,jja
USC00323217,R,808,jja
USC00323287,C,809,jja
USC00323309,R,799,jja
USC00323376,S,791,jja
USC00323594,R,801,jja
USC00323621,S,794,jja
USC00323686,R,811,jja
USC00323705,R,807,jja
USC00323908,R,812,jja
USC00323963,C,793,jja
USC00324013,R,791,jja
USC00324083,R,795,jja
USC00324091,R,813,jja
USC00324102,R,800,jja
USC00324178,R,809,jja
USC00324180,Q,823,jja
USC00324203,S,798,jja
USC00324343,R,779,jja
USC00324418,S,799,jja
USC00324571,S,819,jja
USC00324646,S,785,jja
USC00324722,R,818,jja
USC00324937,S,817,jja
USC00324958,S,752,jja
USC00325013,R,786,jja
USC00325078,R,788,jja
USC00325186,Q,808,jja
USC00325210,R,817,jja
USC00325211,Q,817,jja
USC00325220,S,815,jja
USC00325479,C,804,jja
USC00325638,S,795,jja
USC00325660,R,795,jja
USC00325710,S,815,jja
USC00325730,C,794,jja
USC00325754,S,819,jja
USC00325764,R,796,jja
USC00325813,S,836,jja
USC00325848,R,777,jja
USC00325993,S,782,jja
USC00326015,S,829,jja
USC00326025,R,786,jja
USC00326155,S,822,jja
USC00326255,C,798,jja
USC00326315,S,815,jja
USC00326365,S,798,jja
USC00326620,S,809,jja
USC00326857,R,804,jja
USC00327027,C,775,jja
USC00327047,R,806,jja
USC00327281,R,776,jja
USC00327311,S,825,jja
USC00327530,C,809,jja
USC00327585,Q,789,jja
USC00327655,Q,786,jja
USC00327664,S,734,jja
USC00327704,S,794,jja
USC00327986,R,770,jja
USC00328276,S,780,jja
USC00328366,R,802,jja
USC00328415,R,785,jja
USC00328660,Q,821,jja
USC00328737,S,820,jja
USC00328792,S,801,jja
USC00328812,S,821,jja
USC00328840,S,803,jja
USC00328850,R,811,jja
USC00328853,R,770,jja
USC00328872,S,798,jja
USC00328913,C,792,jja
USC00328937,S,796,jja
USC00328990,R,791,jja
USC00329100,R,818,jja
USC00329195,S,809,jja
USC00329233,R,811,jja
USC00329246,S,831,jja
USC00329333,C,803,jja
USC00329400,S,780,jja
USC00329430,S,834,jja
USC00329445,S,784,jja
USC00329455,R,779,jja
USC00329515,R,783,jja
USC00330061,R,814,jja
USC00330256,R,810,jja
USC00330264,R,785,jja
USC00330279,S,817,jja
USC00330430,R,810,jja
USC00330563,S,812,jja
USC00330676,R,837,jja
USC00330862,S,822,jja
USC00331042,Q,823,jja
USC00331072,S,814,jja
USC00331152,S,795,jja
USC00331175,Q,816,jja
USC00331197,S,839,jja
USC00331245,R,803,jja
USC00331288,R,828,jja
USC00331390,S,820,jja
USC00331404,S,822,jja
USC00331458,C,788,jja
USC00331515,R,838,jja
USC00331528,R,842,jja
USC00331536,S,847,jja
USC00331541,S,800,jja
USC00331550,S,843,jja
USC00331592,S,835,jja
USC00331783,S,849,jja
USC00331890,S,821,jja
USC00331905,S,810,jja
USC00332044,C,816,jja
USC00332067,S,858,jja
USC00332098,S,825,jja
USC00332119,R,836,jja
USC00332160,R,821,jja
USC00332251,S,795,jja
USC00332485,S,836,jja
USC00332599,S,831,jja
USC00332651,R,864,jja
USC00332791,S,824,jja
USC00332928,R,842,jja
USC00332956,S,806,jja
USC00332974,R,825,jja
USC00332976,R,821,jja
USC00333021,Q,825,jja
USC00333029,S,883,jja
USC00333375,C,819,jja
USC00333500,C,824,jja
USC00333722,R,833,jja
USC00333758,S,815,jja
USC00333780,S,786,jja
USC00333874,S,824,jja
USC00333987,R,852,jja
USC00334004,R,830,jja
USC00334189,S,828,jja
USC00334260,R,795,jja
USC00334383,R,822,jja
USC00334403,R,843,jja
USC00334551,S,820,jja
USC00334672,R,829,jja
USC00334681,R,826,jja
USC00334874,S,808,jja
USC00334927,S,837,jja
USC00334942,S,819,jja
USC00334979,C,833,jja
USC00335041,S,827,jja
USC00335188,Q,859,jja
USC00335268,R,855,jja
USC00335297,R,818,jja
USC00335315,S,795,jja
USC00335356,R,837,jja
USC00335438,C,815,jja
USC00335669,R,818,jja
USC00335747,S,823,jja
USC00335857,S,823,jja
USC00335894,R,825,jja
USC00335939,R,830,jja
USC00336118,R,807,jja
USC00336196,S,809,jja
USC00336389,R,791,jja
USC00336405,S,821,jja
USC00336465,C,818,jja
USC00336600,S,822,jja
USC00336650,Q,833,jja
USC00336781,S,853,jja
USC00336882,R,788,jja
USC00337120,R,849,jja
USC00337559,Q,828,jja
USC00337693,S,828,jja
USC00337857,R,859,jja
USC00337935,S,826,jja
USC00338025,S,816,jja
USC00338313,S,824,jja
USC00338366,R,835,jja
USC00338534,S,823,jja
USC00338552,S,827,jja
USC00338609,C,828,jja
USC00338769,C,808,jja
USC00338794,R,819,jja
USC00338810,R,841,jja
USC00338822,S,815,jja
USC00338830,S,849,jja
USC00338951,S,841,jja
USC00339219,S,827,jja
USC00339299,Q,816,jja
USC00339312,C,815,jja
USC00339361,S,823,jja
USC00340010,Q,915,jja
USC00340017,S,918,jja
USC00340028,Q,891,jja
USC00340179,S,945,jja
USC00340184,S,938,jja
USC00340193,R,930,jja
USC00340224,S,912,jja
USC00340256,S,914,jja
USC00340292,R,926,jja
USC00340332,R,891,jja
USC00340391,Q,917,jja
USC00340535,R,905,jja
USC00340546,Q,909,jja
USC00340567,R,882,jja
USC00340593,S,917,jja
USC00340755,C,912,jja
USC00340782,R,910,jja
USC00340818,R,916,jja
USC00340830,S,912,jja
USC00340908,C,907,jja
USC00340980,R,915,jja
USC00341144,S,895,jja
USC00341162,Q,914,jja
USC00341168,R,920,jja
USC00341243,R,921,jja
USC00341445,R,923,jja
USC00341504,R,920,jja
USC00341648,Q,910,jja
USC00341684,R,926,jja
USC00341706,S,951,jja
USC00341724,S,934,jja
USC00341745,S,913,jja
USC00341750,S,941,jja
USC00341828,S,900,jja
USC00341902,R,911,jja
USC00341909,R,924,jja
USC00342011,Q,913,jja
USC00342318,C,904,jja
USC00342660,S,915,jja
USC00342678,R,921,jja
USC00342818,R,913,jja
USC00342849,S,909,jja
USC00342912,S,921,jja
USC00342944,C,919,jja
USC00342993,R,916,jja
USC00343286,Q,912,jja
USC00343304,S,920,jja
USC00343353,R,948,jja
USC00343358,R,919,jja
USC00343489,S,910,jja
USC00343497,S,908,jja
USC00343628,S,916,jja
USC00343740,S,931,jja
USC00343821,C,913,jja
USC00343871,R,912,jja
USC00343884,R,916,jja
USC00344001,R,923,jja
USC00344019,C,924,jja
USC00344055,C,920,jja
USC00344098,Q,902,jja
USC00344235,R,920,jja
USC00344249,S,950,jja
USC00344298,S,927,jja
USC00344384,R,914,jja
USC00344393,Q,897,jja
USC00344451,R,918,jja
USC00344567,R,903,jja
USC00344573,S,926,jja
USC00344672,S,895,jja
USC00344766,R,906,jja
USC00344812,R,893,jja
USC00344861,S,923,jja
USC00344975,R,884,jja
USC00345063,R,932,jja
USC00345216,R,919,jja
USC00345468,S,929,jja
USC00345509,S,940,jja
USC00345522,S,913,jja
USC00345563,S,917,jja
USC00345693,S,921,jja
USC00345713,S,928,jja
USC00345779,S,907,jja
USC00345855,R,897,jja
USC00346130,S,907,jja
USC00346139,C,922,jja
USC00346278,S,899,jja
USC00346386,R,903,jja
USC00346485,R,920,jja
USC00346629,S,925,jja
USC00346638,S,912,jja
USC00346670,R,914,jja
USC00346729,Q,890,jja
USC00346926,S,924,jja
USC00346935,S,906,jja
USC00347012,S,918,jja
USC00347080,Q,915,jja
USC00347254,R,921,jja
USC00347309,R,898,jja
USC00347327,R,910,jja
USC00347390,S,913,jja
USC00347579,R,898,jja
USC00347862,S,896,jja
USC00348042,C,934,jja
USC00348285,R,891,jja
USC00348380,S,897,jja
USC00348501,S,912,jja
USC00348506,R,883,jja
USC00348677,R,893,jja
USC00348708,S,921,jja
USC00348769,Q,901,jja
USC00349017,R,915,jja
USC00349023,S,908,jja
USC00349101,Q,895,jja
USC00349203,R,890,jja
USC00349247,R,904,jja
USC00349278,S,940,jja
USC00349364,C,911,jja
USC00349395,S,947,jja
USC00349404,S,927,jja
USC00349422,S,920,jja
USC00349445,R,919,jja
USC00349629,S,921,jja
USC00349634,R,921,jja
USC00349724,Q,908,jja
USC00350036,Q,849,jja
USC00350118,R,834,jja
USC00350145,Q,730,jja
USC00350189,R,833,jja
USC00350197,S,810,jja
USC00350265,R,863,jja
USC00350304,S,845,jja
USC00350356,S,776,jja
USC00350471,S,668,jja
USC00350501,S,826,jja
USC00350595,R,790,jja
USC00350652,S,798,jja
USC00350694,S,784,jja
USC00350699,R,781,jja
USC00350723,R,862,jja
USC00350856,R,820,jja
USC00350858,S,870,jja
USC00350897,S,776,jja
USC00351055,R,674,jja
USC00351058,Q,685,jja
USC00351067,S,781,jja
USC00351174,R,892,jja
USC00351433,S,760,jja
USC00351448,S,911,jja
USC00351546,R,790,jja
USC00351574,S,816,jja
USC00351643,C,731,jja
USC00351682,S,684,jja
USC00351765,S,800,jja
USC00351836,S,709,jja
USC00351862,C,792,jja
USC00351877,S,785,jja
USC00351897,S,793,jja
USC00351902,S,774,jja
USC00351914,Q,807,jja
USC00351926,R,812,jja
USC00351946,S,655,jja
USC00352112,R,797,jja
USC00352135,R,826,jja
USC00352173,S,886,jja
USC00352292,S,772,jja
USC00352374,S,775,jja
USC00352406,S,810,jja
USC00352415,S,851,jja
USC00352440,S,858,jja
USC00352597,R,828,jja
USC00352632,Q,817,jja
USC00352633,R,820,jja
USC00352675,R,758,jja
USC00352678,R,818,jja
USC00352693,S,779,jja
USC00352800,Q,770,jja
USC00352805,R,791,jja
USC00352867,Q,804,jja
USC00352876,R,847,jja
USC00352973,Q,684,jja
USC00352997,S,789,jja
USC00353014,R,683,jja
USC00353038,R,835,jja
USC00353047,S,796,jja
USC00353095,R,815,jja
USC00353193,R,678,jja
USC00353232,Q,810,jja
USC00353356,R,672,jja
USC00353402,S,657,jja
USC00353445,S,858,jja
USC00353542,S,803,jja
USC00353604,S,862,jja
USC00353692,R,791,jja
USC00353770,S,749,jja
USC00353818,R,859,jja
USC00353827,C,827,jja
USC00353847,R,853,jja
USC00353908,R,800,jja
USC00353995,R,653,jja
USC00354003,S,796,jja
USC00354060,S,769,jja
USC00354098,S,894,jja
USC00354126,S,810,jja
USC00354133,R,859,jja
USC00354175,R,827,jja
USC00354291,C,847,jja
USC00354329,R,770,jja
USC00354411,R,817,jja
USC00354506,R,861,jja
USC00354606,C,775,jja
USC00354622,C,820,jja
USC00354670,S,813,jja
USC00354721,R,694,jja
USC00354732,R,666,jja
USC00354776,S,653,jja
USC00354811,C,798,jja
USC00354819,Q,812,jja
USC00354835,C,783,jja
USC00355020,S,808,jja
USC00355050,C,766,jja
USC00355055,C,859,jja
USC00355139,S,821,jja
USC00355142,S,826,jja
USC00355160,S,878,jja
USC00355162,R,804,jja
USC00355174,R,808,jja
USC00355204,Q,743,jja
USC00355221,S,777,jja
USC00355258,S,795,jja
USC00355335,S,883,jja
USC00355362,Q,837,jja
USC00355384,S,803,jja
USC00355392,Q,851,jja
USC00355424,R,851,jja
USC00355515,R,814,jja
USC00355545,R,827,jja
USC00355593,C,854,jja
USC00355638,R,794,jja
USC00355641,R,842,jja
USC00355681,Q,786,jja
USC00355711,Q,885,jja
USC00355734,S,799,jja
USC00355945,Q,782,jja
USC00356151,S,788,jja
USC00356179,R,883,jja
USC00356213,S,779,jja
USC00356243,S,798,jja
USC00356252,R,714,jja
USC00356302,R,835,jja
USC00356334,S,811,jja
USC00356366,S,693,jja
USC00356405,C,896,jja
USC00356426,R,826,jja
USC00356466,S,787,jja
USC00356500,R,838,jja
USC00356532,C,875,jja
USC00356540,S,851,jja
USC00356541,R,865,jja
USC00356550,Q,847,jja
USC00356634,C,863,jja
USC00356655,R,815,jja
USC00356749,S,776,jja
USC00356750,R,783,jja
USC00356784,S,657,jja
USC00356820,S,773,jja
USC00356853,R,832,jja
USC00356883,R,826,jja
USC00356907,S,842,jja
USC00357160,S,878,jja
USC00357169,S,825,jja
USC00357208,S,877,jja
USC00357277,C,857,jja
USC00357310,R,886,jja
USC00357331,C,840,jja
USC00357391,R,874,jja
USC00357466,S,766,jja
USC00357554,R,726,jja
USC00357631,R,708,jja
USC00357641,S,636,jja
USC00357675,C,772,jja
USC00357736,R,844,jja
USC00357809,R,713,jja
USC00357817,S,814,jja
USC00357823,C,767,jja
USC00357857,S,815,jja
USC00358007,R,820,jja
USC00358029,R,807,jja
USC00358095,S,775,jja
USC00358173,S,848,jja
USC00358246,R,782,jja
USC00358407,R,856,jja
USC00358420,R,815,jja
USC00358466,S,753,jja
USC00358481,R,774,jja
USC00358494,S,674,jja
USC00358498,Q,680,jja
USC00358536,C,812,jja
USC00358726,R,796,jja
USC00358746,S,817,jja
USC00358797,S,889,jja
USC00358812,R,827,jja
USC00358884,S,738,jja
USC00358997,S,833,jja
USC00359176,R,872,jja
USC00359290,R,839,jja
USC00359316,C,783,jja
USC00359461,R,806,jja
USC00359588,Q,632,jja
USC00360132,Q,805,jja
USC00360140,S,791,jja
USC00360147,Q,817,jja
USC00360409,Q,774,jja
USC00360457,Q,808,jja
USC00360560,Q,820,jja
USC00360582,Q,779,jja
USC00360656,S,834,jja
USC00360763,R,812,jja
USC00360785,S,826,jja
USC00360868,R,770,jja
USC00361004,R,791,jja
USC00361080,R,823,jja
USC00361139,S,804,jja
USC00361212,S,786,jja
USC00361301,Q,801,jja
USC00361350,C,767,jja
USC00361354,S,829,jja
USC00361362,Q,773,jja
USC00361480,Q,803,jja
USC00361485,S,797,jja
USC00361526,Q,752,jja
USC00361534,R,782,jja
USC00361591,S,828,jja
USC00361705,C,811,jja
USC00361719,R,798,jja
USC00361790,R,786,jja
USC00361802,Q,781,jja
USC00361810,Q,751,jja
USC00361838,R,794,jja
USC00361920,Q,841,jja
USC00362071,R,816,jja
USC00362108,S,814,jja
USC00362183,R,788,jja
USC00362190,S,829,jja
USC00362323,Q,775,jja
USC00362470,S,787,jja
USC00362537,R,840,jja
USC00362574,Q,815,jja
USC00362629,S,804,jja
USC00362721,S,816,jja
USC00362942,S,816,jja
USC00363018,R,782,jja
USC00363028,S,806,jja
USC00363295,R,793,jja
USC00363311,Q,769,jja
USC00363437,R,815,jja
USC00363451,R,830,jja
USC00363488,R,876,jja
USC00363526,R,812,jja
USC00363632,S,833,jja
USC00363662,R,855,jja
USC00363665,R,833,jja
USC00363698,R,827,jja
USC00363758,S,784,jja
USC00364019,R,833,jja
USC00364076,R,820,jja
USC00364159,Q,818,jja
USC00364214,C,809,jja
USC00364325,S,786,jja
USC00364385,R,852,jja
USC00364432,C,768,jja
USC00364763,S,832,jja
USC00364778,S,845,jja
USC00364815,R,757,jja
USC00364836,R,785,jja
USC00364839,Q,722,jja
USC00364853,R,814,jja
USC00364896,S,819,jja
USC00364976,R,821,jja
USC00364992,S,826,jja
USC00365050,S,782,jja
USC00365109,C,824,jja
USC00365212,Q,832,jja
USC00365390,S,850,jja
USC00365470,R,803,jja
USC00365573,R,830,jja
USC00365606,R,798,jja
USC00365651,S,796,jja
USC00365686,Q,782,jja
USC00365790,Q,812,jja
USC00365817,R,802,jja
USC00365902,S,815,jja
USC00365915,R,774,jja
USC00366022,Q,769,jja
USC00366042,R,805,jja
USC00366194,S,831,jja
USC00366233,S,824,jja
USC00366238,R,838,jja
USC00366297,R,825,jja
USC00366370,R,860,jja
USC00366508,S,828,jja
USC00366649,Q,779,jja
USC00366689,R,857,jja
USC00366886,R,862,jja
USC00366921,R,782,jja
USC00366927,S,840,jja
USC00367029,S,746,jja
USC00367073,Q,854,jja
USC00367103,Q,776,jja
USC00367167,S,801,jja
USC00367229,S,808,jja
USC00367312,S,821,jja
USC00367322,S,838,jja
USC00367338,R,823,jja
USC00367409,S,819,jja
USC00367477,C,781,jja
USC00367578,R,814,jja
USC00367732,Q,836,jja
USC00367782,S,819,jja
USC00367931,C,823,jja
USC00367938,R,826,jja
USC00368011,R,816,jja
USC00368073,S,841,jja
USC00368184,S,811,jja
USC00368308,Q,796,jja
USC00368361,R,784,jja
USC00368400,R,814,jja
USC00368449,C,799,jja
USC00368469,S,811,jja
USC00368560,R,776,jja
USC00368596,S,821,jja
USC00368668,Q,814,jja
USC00368868,R,792,jja
USC00368873,S,791,jja
USC00368888,C,792,jja
USC00368905,S,804,jja
USC00369050,S,824,jja
USC00369103,R,853,jja
USC00369298,C,796,jja
USC00369318,S,801,jja
USC00369367,S,820,jja
